url_len,host_len,special_char,is_https,url_digit,host_digit
142,25,4,1,0.1267605633802817,0.72
45,36,4,1,0.044444444444444446,0.05555555555555555
32,25,2,0,0.0,0.0
334,13,2,0,0.24550898203592814,6.3076923076923075
38,13,1,0,0.0,0.0
22,15,3,0,0.0,0.0
40,22,2,0,0.0,0.0
332,39,5,0,0.13253012048192772,1.1282051282051282
51,15,2,1,0.0,0.0
34,22,2,0,0.0,0.0
155,15,2,0,0.17419354838709677,1.8
38,16,2,0,0.05263157894736842,0.125
42,15,2,0,0.0,0.0
76,20,2,0,0.0,0.0
36,19,2,0,0.0,0.0
27,11,2,1,0.0,0.0
40,10,1,0,0.0,0.0
278,21,3,1,0.21223021582733814,2.8095238095238093
97,17,2,1,0.05154639175257732,0.29411764705882354
46,21,2,0,0.0,0.0
28,21,2,0,0.03571428571428571,0.047619047619047616
168,12,2,1,0.11904761904761904,1.6666666666666667
81,19,2,0,0.20987654320987653,0.8947368421052632
43,27,3,0,0.11627906976744186,0.18518518518518517
29,16,1,1,0.0,0.0
84,17,2,0,0.09523809523809523,0.47058823529411764
38,31,2,0,0.10526315789473684,0.12903225806451613
165,23,3,0,0.07878787878787878,0.5652173913043478
60,12,2,0,0.0,0.0
55,39,5,0,0.2727272727272727,0.38461538461538464
55,17,2,0,0.01818181818181818,0.058823529411764705
56,26,2,0,0.0,0.0
84,17,2,1,0.07142857142857142,0.35294117647058826
51,26,3,0,0.0,0.0
87,21,2,0,0.10344827586206896,0.42857142857142855
92,31,3,0,0.0,0.0
47,12,1,0,0.23404255319148937,0.9166666666666666
67,25,2,1,0.0,0.0
74,66,7,0,0.0,0.0
64,19,2,0,0.0,0.0
437,23,2,0,0.43249427917620137,8.217391304347826
31,22,2,1,0.03225806451612903,0.045454545454545456
388,33,2,1,0.16752577319587628,1.9696969696969697
74,17,2,0,0.0945945945945946,0.4117647058823529
32,20,2,0,0.125,0.2
51,22,2,0,0.0,0.0
67,14,1,0,0.0,0.0
92,26,2,0,0.0,0.0
21,9,1,0,0.0,0.0
117,19,2,1,0.05128205128205128,0.3157894736842105
68,20,2,0,0.0,0.0
22,13,2,1,0.0,0.0
56,18,3,0,0.05357142857142857,0.16666666666666666
52,39,2,0,0.019230769230769232,0.02564102564102564
48,11,2,0,0.041666666666666664,0.18181818181818182
177,32,2,0,0.07909604519774012,0.4375
141,38,3,1,0.07092198581560284,0.2631578947368421
93,27,3,0,0.0,0.0
40,14,2,0,0.025,0.07142857142857142
62,23,2,0,0.14516129032258066,0.391304347826087
58,15,1,0,0.0,0.0
129,6,1,1,0.17054263565891473,3.6666666666666665
133,25,3,1,0.06766917293233082,0.36
45,34,1,0,0.0,0.0
37,22,2,0,0.0,0.0
56,17,2,0,0.10714285714285714,0.35294117647058826
171,18,2,0,0.30409356725146197,2.888888888888889
39,9,1,1,0.0,0.0
80,27,3,1,0.05,0.14814814814814814
70,18,1,1,0.0,0.0
54,18,2,0,0.24074074074074073,0.7222222222222222
61,18,2,1,0.08196721311475409,0.2777777777777778
45,24,2,0,0.0,0.0
54,24,2,0,0.037037037037037035,0.08333333333333333
53,18,2,0,0.0,0.0
48,19,2,0,0.041666666666666664,0.10526315789473684
27,20,3,0,0.0,0.0
50,16,1,0,0.04,0.125
85,21,2,0,0.24705882352941178,1.0
58,30,2,1,0.05172413793103448,0.1
91,20,3,1,0.07692307692307693,0.35
69,19,3,0,0.057971014492753624,0.21052631578947367
53,36,5,0,0.0,0.0
113,12,2,0,0.22123893805309736,2.0833333333333335
49,16,2,0,0.0,0.0
29,20,2,1,0.0,0.0
69,21,1,0,0.057971014492753624,0.19047619047619047
64,11,1,0,0.0,0.0
49,27,3,0,0.12244897959183673,0.2222222222222222
31,20,2,0,0.06451612903225806,0.1
60,16,2,0,0.0,0.0
105,37,2,0,0.0,0.0
75,13,2,1,0.16,0.9230769230769231
37,19,2,0,0.0,0.0
128,12,1,0,0.265625,2.8333333333333335
93,21,2,1,0.0,0.0
80,17,2,0,0.0625,0.29411764705882354
91,18,2,1,0.08791208791208792,0.4444444444444444
97,13,2,0,0.05154639175257732,0.38461538461538464
59,16,2,1,0.0,0.0
33,15,1,1,0.0,0.0
91,19,2,1,0.02197802197802198,0.10526315789473684
74,18,2,0,0.0,0.0
78,24,4,0,0.0,0.0
37,28,3,1,0.0,0.0
41,22,4,1,0.024390243902439025,0.045454545454545456
28,19,2,1,0.0,0.0
34,25,2,1,0.0,0.0
32,6,1,0,0.0,0.0
157,41,4,0,0.11464968152866242,0.43902439024390244
92,27,2,0,0.043478260869565216,0.14814814814814814
66,17,2,0,0.06060606060606061,0.23529411764705882
46,19,2,0,0.0,0.0
24,16,2,1,0.0,0.0
87,13,1,0,0.022988505747126436,0.15384615384615385
58,18,2,0,0.0,0.0
127,50,5,1,0.1732283464566929,0.44
67,18,2,0,0.04477611940298507,0.16666666666666666
25,17,2,0,0.0,0.0
43,25,2,1,0.18604651162790697,0.32
60,26,4,1,0.03333333333333333,0.07692307692307693
90,19,2,1,0.32222222222222224,1.5263157894736843
46,38,2,0,0.06521739130434782,0.07894736842105263
39,25,2,0,0.0,0.0
82,16,2,0,0.0,0.0
28,15,2,0,0.07142857142857142,0.13333333333333333
42,16,2,1,0.0,0.0
87,17,2,1,0.09195402298850575,0.47058823529411764
58,29,2,0,0.0,0.0
54,15,2,1,0.0,0.0
36,25,4,1,0.0,0.0
51,24,3,1,0.0784313725490196,0.16666666666666666
63,23,2,1,0.14285714285714285,0.391304347826087
25,11,1,1,0.0,0.0
36,20,2,0,0.0,0.0
127,50,5,1,0.18110236220472442,0.46
42,22,2,0,0.0,0.0
68,9,1,1,0.11764705882352941,0.8888888888888888
46,14,2,0,0.0,0.0
59,16,2,1,0.0,0.0
199,15,2,1,0.1407035175879397,1.8666666666666667
43,24,4,1,0.046511627906976744,0.08333333333333333
55,13,1,0,0.0,0.0
86,15,2,0,0.09302325581395349,0.5333333333333333
46,17,2,0,0.021739130434782608,0.058823529411764705
72,35,2,1,0.0,0.0
39,14,3,0,0.02564102564102564,0.07142857142857142
477,14,3,1,0.0859538784067086,2.9285714285714284
33,8,1,0,0.0,0.0
63,18,2,0,0.0,0.0
71,20,2,0,0.04225352112676056,0.15
70,14,1,1,0.14285714285714285,0.7142857142857143
108,25,2,1,0.2222222222222222,0.96
82,20,3,0,0.036585365853658534,0.15
43,12,2,1,0.0,0.0
52,22,1,0,0.057692307692307696,0.13636363636363635
52,17,2,1,0.0,0.0
62,34,2,0,0.16129032258064516,0.29411764705882354
53,24,2,0,0.0,0.0
41,21,2,0,0.0,0.0
32,23,2,1,0.0,0.0
85,20,3,0,0.047058823529411764,0.2
39,18,1,0,0.0,0.0
46,17,2,0,0.0,0.0
70,16,1,1,0.08571428571428572,0.375
68,16,2,0,0.0,0.0
77,23,2,0,0.11688311688311688,0.391304347826087
73,40,6,0,0.0410958904109589,0.075
66,20,1,0,0.0,0.0
48,24,2,0,0.0,0.0
66,18,2,0,0.07575757575757576,0.2777777777777778
44,17,3,0,0.0,0.0
37,28,2,1,0.0,0.0
64,35,4,1,0.21875,0.4
25,12,2,1,0.0,0.0
26,17,2,1,0.11538461538461539,0.17647058823529413
93,21,2,0,0.010752688172043012,0.047619047619047616
47,29,2,1,0.0,0.0
76,50,5,0,0.19736842105263158,0.3
65,21,2,0,0.0,0.0
47,11,2,0,0.0,0.0
220,14,3,0,0.36363636363636365,5.714285714285714
51,25,2,1,0.0,0.0
82,22,2,1,0.036585365853658534,0.13636363636363635
79,16,3,0,0.08860759493670886,0.4375
64,20,2,0,0.0,0.0
97,15,2,1,0.030927835051546393,0.2
55,15,2,1,0.01818181818181818,0.06666666666666667
27,11,1,0,0.0,0.0
32,17,1,1,0.0,0.0
19,11,1,1,0.0,0.0
611,21,3,1,0.11620294599018004,3.380952380952381
33,14,2,1,0.06060606060606061,0.14285714285714285
34,22,2,1,0.0,0.0
56,16,3,0,0.25,0.875
117,38,2,0,0.19658119658119658,0.6052631578947368
466,15,2,1,0.16523605150214593,5.133333333333334
64,25,2,1,0.125,0.32
34,27,3,0,0.0,0.0
50,18,1,0,0.02,0.05555555555555555
27,18,1,1,0.0,0.0
26,14,2,1,0.0,0.0
51,17,2,1,0.0,0.0
241,63,5,0,0.1991701244813278,0.7619047619047619
67,17,2,0,0.0,0.0
41,18,2,0,0.024390243902439025,0.05555555555555555
51,16,1,1,0.0,0.0
37,30,2,0,0.02702702702702703,0.03333333333333333
86,19,3,0,0.36046511627906974,1.631578947368421
44,25,2,0,0.20454545454545456,0.36
71,25,2,1,0.0,0.0
24,5,1,0,0.08333333333333333,0.4
79,20,2,0,0.0,0.0
37,21,2,0,0.02702702702702703,0.047619047619047616
107,28,2,0,0.11214953271028037,0.42857142857142855
28,19,2,1,0.0,0.0
38,29,3,1,0.07894736842105263,0.10344827586206896
127,50,5,0,0.11811023622047244,0.3
55,30,3,0,0.03636363636363636,0.06666666666666667
121,30,5,1,0.2727272727272727,1.1
40,18,2,0,0.0,0.0
122,18,2,1,0.04918032786885246,0.3333333333333333
39,30,3,1,0.0,0.0
84,20,1,0,0.0,0.0
263,214,12,1,0.19391634980988592,0.2383177570093458
47,23,2,0,0.0,0.0
105,28,2,0,0.0,0.0
36,27,2,1,0.3055555555555556,0.4074074074074074
62,31,2,0,0.0,0.0
36,29,2,0,0.08333333333333333,0.10344827586206896
42,34,2,0,0.07142857142857142,0.08823529411764706
33,14,2,0,0.0,0.0
41,33,3,0,0.0,0.0
34,21,2,0,0.0,0.0
72,45,8,1,0.1111111111111111,0.17777777777777778
60,23,2,0,0.1,0.2608695652173913
40,16,2,0,0.0,0.0
73,16,2,0,0.0821917808219178,0.375
56,22,2,0,0.0,0.0
33,12,1,1,0.0,0.0
52,21,2,1,0.07692307692307693,0.19047619047619047
97,26,2,1,0.0,0.0
65,31,4,1,0.046153846153846156,0.0967741935483871
67,27,2,0,0.05970149253731343,0.14814814814814814
29,21,2,0,0.13793103448275862,0.19047619047619047
50,13,2,0,0.02,0.07692307692307693
40,26,4,1,0.05,0.07692307692307693
62,22,2,0,0.04838709677419355,0.13636363636363635
299,23,2,1,0.4214046822742475,5.478260869565218
57,16,2,0,0.17543859649122806,0.625
84,13,2,0,0.3333333333333333,2.1538461538461537
42,25,2,1,0.19047619047619047,0.32
32,24,2,0,0.0625,0.08333333333333333
47,17,2,0,0.0,0.0
100,18,2,0,0.21,1.1666666666666667
33,25,3,1,0.030303030303030304,0.04
74,14,2,1,0.05405405405405406,0.2857142857142857
218,12,3,0,0.1651376146788991,3.0
65,16,2,0,0.09230769230769231,0.375
62,15,2,0,0.016129032258064516,0.06666666666666667
89,22,3,1,0.25842696629213485,1.0454545454545454
56,15,2,0,0.0,0.0
57,40,4,0,0.08771929824561403,0.125
33,17,2,0,0.0,0.0
39,20,2,1,0.1794871794871795,0.35
121,17,2,1,0.11570247933884298,0.8235294117647058
115,14,2,1,0.21739130434782608,1.7857142857142858
113,22,2,1,0.11504424778761062,0.5909090909090909
139,17,2,1,0.2733812949640288,2.235294117647059
19,8,1,0,0.0,0.0
166,10,1,0,0.37349397590361444,6.2
46,18,2,1,0.0,0.0
74,20,1,0,0.013513513513513514,0.05
64,18,2,0,0.0,0.0
42,19,2,0,0.11904761904761904,0.2631578947368421
106,45,5,0,0.16981132075471697,0.4
80,14,2,0,0.325,1.8571428571428572
63,22,2,0,0.0,0.0
20,9,1,0,0.05,0.1111111111111111
74,11,2,0,0.0,0.0
72,17,2,0,0.08333333333333333,0.35294117647058826
43,21,2,0,0.046511627906976744,0.09523809523809523
79,22,2,0,0.31645569620253167,1.1363636363636365
39,19,2,0,0.20512820512820512,0.42105263157894735
35,22,2,1,0.0,0.0
106,22,2,0,0.1509433962264151,0.7272727272727273
49,16,3,1,0.0,0.0
112,31,2,0,0.0,0.0
124,18,2,1,0.0,0.0
41,20,3,1,0.0,0.0
29,10,2,0,0.0,0.0
117,12,2,0,0.0,0.0
77,18,2,0,0.0,0.0
25,16,3,1,0.2,0.3125
58,21,2,0,0.034482758620689655,0.09523809523809523
85,10,1,0,0.2235294117647059,1.9
63,14,1,1,0.015873015873015872,0.07142857142857142
49,10,1,0,0.12244897959183673,0.6
41,16,2,1,0.0,0.0
37,21,2,1,0.0,0.0
39,15,2,1,0.0,0.0
198,19,2,0,0.1919191919191919,2.0
141,34,3,1,0.03546099290780142,0.14705882352941177
32,24,4,0,0.1875,0.25
26,14,2,0,0.07692307692307693,0.14285714285714285
39,13,3,1,0.0,0.0
105,17,1,0,0.0,0.0
69,42,4,1,0.15942028985507245,0.2619047619047619
54,45,6,1,0.09259259259259259,0.1111111111111111
54,23,2,0,0.0,0.0
37,29,2,0,0.05405405405405406,0.06896551724137931
81,17,2,0,0.0,0.0
50,9,1,0,0.0,0.0
54,18,1,1,0.0,0.0
36,23,2,0,0.027777777777777776,0.043478260869565216
45,18,3,1,0.0,0.0
54,14,2,0,0.24074074074074073,0.9285714285714286
148,16,2,1,0.22297297297297297,2.0625
56,48,7,0,0.16071428571428573,0.1875
45,21,2,1,0.0,0.0
14,7,1,0,0.0,0.0
49,11,2,0,0.0,0.0
39,32,2,0,0.0,0.0
31,23,2,1,0.0967741935483871,0.13043478260869565
33,16,2,1,0.0,0.0
42,14,1,1,0.0,0.0
45,13,2,0,0.0,0.0
96,37,2,0,0.0,0.0
45,19,3,1,0.0,0.0
189,51,6,0,0.19576719576719576,0.7254901960784313
64,26,2,0,0.0,0.0
33,18,3,0,0.0,0.0
102,15,1,0,0.20588235294117646,1.4
43,25,2,1,0.0,0.0
45,24,2,0,0.13333333333333333,0.25
41,24,2,1,0.0975609756097561,0.16666666666666666
63,22,3,0,0.0,0.0
218,12,2,0,0.3165137614678899,5.75
70,29,1,0,0.0,0.0
31,23,3,0,0.06451612903225806,0.08695652173913043
85,53,10,0,0.2,0.32075471698113206
64,18,2,1,0.203125,0.7222222222222222
20,11,2,1,0.05,0.09090909090909091
27,15,1,0,0.0,0.0
243,37,4,1,0.19753086419753085,1.2972972972972974
70,19,2,1,0.07142857142857142,0.2631578947368421
61,21,2,0,0.01639344262295082,0.047619047619047616
70,19,3,0,0.05714285714285714,0.21052631578947367
40,21,2,1,0.0,0.0
78,17,3,0,0.0,0.0
84,27,3,0,0.10714285714285714,0.3333333333333333
62,12,1,0,0.016129032258064516,0.08333333333333333
70,16,2,1,0.02857142857142857,0.125
25,7,1,1,0.0,0.0
47,20,2,0,0.0,0.0
23,10,1,0,0.043478260869565216,0.1
441,31,2,1,0.48072562358276644,6.838709677419355
70,14,2,0,0.0,0.0
44,19,2,0,0.0,0.0
40,11,1,0,0.0,0.0
52,21,2,0,0.0,0.0
115,15,2,1,0.08695652173913043,0.6666666666666666
49,19,2,0,0.02040816326530612,0.05263157894736842
32,24,3,1,0.0,0.0
177,21,2,0,0.24293785310734464,2.0476190476190474
53,45,2,1,0.0,0.0
34,21,2,1,0.0,0.0
49,22,2,0,0.08163265306122448,0.18181818181818182
61,29,4,1,0.01639344262295082,0.034482758620689655
44,21,1,0,0.022727272727272728,0.047619047619047616
51,35,4,0,0.27450980392156865,0.4
49,28,3,1,0.0,0.0
70,49,6,1,0.24285714285714285,0.3469387755102041
314,14,2,1,0.03184713375796178,0.7142857142857143
70,17,2,0,0.0,0.0
43,22,2,1,0.0,0.0
42,19,2,0,0.09523809523809523,0.21052631578947367
93,28,4,0,0.24731182795698925,0.8214285714285714
70,27,4,1,0.0,0.0
115,42,4,0,0.20869565217391303,0.5714285714285714
62,27,1,0,0.0,0.0
39,13,1,1,0.0,0.0
30,23,1,0,0.0,0.0
48,18,2,0,0.08333333333333333,0.2222222222222222
107,19,2,0,0.21495327102803738,1.2105263157894737
50,22,2,0,0.0,0.0
40,23,2,0,0.0,0.0
52,19,1,1,0.019230769230769232,0.05263157894736842
72,22,3,0,0.013888888888888888,0.045454545454545456
105,21,3,0,0.2,1.0
46,15,3,0,0.08695652173913043,0.26666666666666666
44,15,2,0,0.0,0.0
25,18,1,0,0.0,0.0
34,14,2,1,0.0,0.0
86,11,1,1,0.08139534883720931,0.6363636363636364
71,22,2,1,0.056338028169014086,0.18181818181818182
111,19,2,1,0.0990990990990991,0.5789473684210527
46,16,1,0,0.0,0.0
127,50,5,0,0.14173228346456693,0.36
75,27,2,0,0.24,0.6666666666666666
169,21,2,0,0.15384615384615385,1.2380952380952381
26,9,1,0,0.038461538461538464,0.1111111111111111
119,42,4,0,0.15966386554621848,0.4523809523809524
88,21,2,0,0.22727272727272727,0.9523809523809523
167,12,2,0,0.11976047904191617,1.6666666666666667
62,14,3,0,0.0,0.0
48,18,1,0,0.0,0.0
73,11,1,0,0.0821917808219178,0.5454545454545454
56,17,1,1,0.0,0.0
31,14,1,1,0.0,0.0
50,42,6,0,0.02,0.023809523809523808
84,28,2,0,0.0,0.0
416,16,2,1,0.12259615384615384,3.1875
39,17,3,0,0.02564102564102564,0.058823529411764705
46,20,1,1,0.0,0.0
124,46,5,1,0.12903225806451613,0.34782608695652173
54,21,2,0,0.0,0.0
64,20,2,1,0.0,0.0
66,25,1,0,0.16666666666666666,0.44
51,31,2,0,0.09803921568627451,0.16129032258064516
262,213,12,1,0.14885496183206107,0.18309859154929578
35,27,3,0,0.0,0.0
25,12,1,1,0.12,0.25
41,23,3,1,0.0,0.0
40,24,3,1,0.0,0.0
29,21,2,0,0.0,0.0
109,23,2,1,0.0,0.0
58,25,3,0,0.0,0.0
88,22,3,1,0.1590909090909091,0.6363636363636364
39,18,2,1,0.0,0.0
52,22,4,1,0.038461538461538464,0.09090909090909091
77,27,2,0,0.0,0.0
44,22,2,1,0.0,0.0
33,26,2,0,0.0,0.0
69,31,2,0,0.0,0.0
75,23,2,0,0.013333333333333334,0.043478260869565216
28,16,1,0,0.0,0.0
76,29,2,0,0.0,0.0
57,18,2,0,0.0,0.0
27,19,2,0,0.14814814814814814,0.21052631578947367
128,50,5,1,0.1328125,0.34
41,24,1,0,0.0,0.0
97,15,2,0,0.0,0.0
25,17,2,0,0.08,0.11764705882352941
263,15,2,1,0.17870722433460076,3.1333333333333333
35,27,2,0,0.08571428571428572,0.1111111111111111
59,28,4,0,0.15254237288135594,0.32142857142857145
38,29,2,1,0.0,0.0
39,16,2,0,0.05128205128205128,0.125
64,32,2,0,0.046875,0.09375
106,21,3,0,0.0660377358490566,0.3333333333333333
54,15,2,0,0.0,0.0
123,46,5,1,0.15447154471544716,0.41304347826086957
91,24,2,1,0.25274725274725274,0.9583333333333334
83,15,2,0,0.0,0.0
51,10,1,1,0.0392156862745098,0.2
92,22,2,0,0.14130434782608695,0.5909090909090909
68,12,1,0,0.11764705882352941,0.6666666666666666
41,21,2,0,0.14634146341463414,0.2857142857142857
46,19,1,0,0.0,0.0
60,24,2,0,0.16666666666666666,0.4166666666666667
63,11,1,0,0.0,0.0
169,17,1,0,0.15976331360946747,1.588235294117647
75,19,2,1,0.05333333333333334,0.21052631578947367
183,12,2,0,0.0,0.0
28,19,2,1,0.03571428571428571,0.05263157894736842
62,13,2,1,0.12903225806451613,0.6153846153846154
51,28,4,0,0.0,0.0
98,16,1,0,0.0,0.0
42,33,3,1,0.0,0.0
17,10,2,0,0.0,0.0
54,11,1,0,0.037037037037037035,0.18181818181818182
118,42,4,1,0.2033898305084746,0.5714285714285714
42,27,4,1,0.023809523809523808,0.037037037037037035
57,23,2,0,0.0,0.0
29,22,2,0,0.0,0.0
43,21,3,0,0.0,0.0
41,15,3,0,0.3170731707317073,0.8666666666666667
150,22,1,0,0.11333333333333333,0.7727272727272727
55,16,2,1,0.0,0.0
425,13,3,1,0.04,1.3076923076923077
105,50,7,0,0.13333333333333333,0.28
183,22,2,1,0.08196721311475409,0.6818181818181818
65,48,2,0,0.09230769230769231,0.125
67,21,2,0,0.0,0.0
48,19,2,1,0.0,0.0
71,18,3,0,0.14084507042253522,0.5555555555555556
63,31,2,0,0.0,0.0
71,22,2,1,0.0,0.0
106,19,2,0,0.1509433962264151,0.8421052631578947
55,15,2,0,0.0,0.0
127,19,1,0,0.03937007874015748,0.2631578947368421
24,10,1,0,0.08333333333333333,0.2
83,13,2,1,0.07228915662650602,0.46153846153846156
196,25,3,0,0.07142857142857142,0.56
61,12,3,0,0.14754098360655737,0.75
52,18,2,0,0.0,0.0
85,10,1,0,0.10588235294117647,0.9
51,11,1,0,0.0196078431372549,0.09090909090909091
47,38,4,1,0.0,0.0
50,16,1,0,0.0,0.0
44,17,3,0,0.09090909090909091,0.23529411764705882
38,18,1,0,0.0,0.0
68,15,2,0,0.0,0.0
133,27,2,0,0.0,0.0
47,19,2,0,0.0,0.0
51,42,6,1,0.0,0.0
92,14,2,1,0.043478260869565216,0.2857142857142857
43,17,2,1,0.13953488372093023,0.35294117647058826
24,10,1,1,0.08333333333333333,0.2
56,18,2,0,0.0,0.0
119,12,1,0,0.2184873949579832,2.1666666666666665
49,10,2,0,0.0,0.0
119,14,2,0,0.4369747899159664,3.7142857142857144
21,13,2,0,0.14285714285714285,0.23076923076923078
52,24,1,0,0.0,0.0
54,11,1,1,0.0,0.0
99,16,2,1,0.0,0.0
45,9,1,1,0.022222222222222223,0.1111111111111111
44,13,2,1,0.0,0.0
79,32,2,0,0.0,0.0
108,18,2,0,0.0,0.0
44,21,2,0,0.0,0.0
79,11,2,0,0.0759493670886076,0.5454545454545454
58,49,6,1,0.13793103448275862,0.16326530612244897
43,15,2,1,0.06976744186046512,0.2
47,38,6,1,0.1276595744680851,0.15789473684210525
53,23,3,1,0.03773584905660377,0.08695652173913043
97,21,2,0,0.0,0.0
49,19,1,0,0.0,0.0
59,20,2,1,0.0,0.0
28,13,2,0,0.03571428571428571,0.07692307692307693
35,23,2,0,0.0,0.0
18,11,1,0,0.0,0.0
19,10,2,1,0.0,0.0
66,18,2,1,0.0,0.0
59,23,3,1,0.03389830508474576,0.08695652173913043
52,9,1,1,0.0,0.0
70,16,2,1,0.05714285714285714,0.25
120,42,4,1,0.10833333333333334,0.30952380952380953
19,7,1,0,0.0,0.0
70,16,2,1,0.07142857142857142,0.3125
67,18,2,0,0.1044776119402985,0.3888888888888889
72,18,3,0,0.0,0.0
49,22,2,0,0.0,0.0
77,18,2,1,0.05194805194805195,0.2222222222222222
93,20,2,1,0.10752688172043011,0.5
26,18,3,0,0.0,0.0
50,10,2,0,0.08,0.4
36,29,2,0,0.0,0.0
106,18,1,0,0.10377358490566038,0.6111111111111112
125,50,5,0,0.088,0.22
257,11,1,1,0.13618677042801555,3.1818181818181817
47,18,2,0,0.0,0.0
95,15,2,1,0.2631578947368421,1.6666666666666667
57,7,1,1,0.14035087719298245,1.1428571428571428
72,14,1,0,0.0,0.0
47,15,2,0,0.0425531914893617,0.13333333333333333
89,18,2,1,0.02247191011235955,0.1111111111111111
64,14,2,1,0.203125,0.9285714285714286
83,17,2,1,0.024096385542168676,0.11764705882352941
79,14,2,1,0.0,0.0
55,12,3,0,0.01818181818181818,0.08333333333333333
259,13,1,0,0.15444015444015444,3.076923076923077
88,16,2,0,0.25,1.375
30,21,2,1,0.03333333333333333,0.047619047619047616
60,19,2,0,0.0,0.0
42,34,2,0,0.023809523809523808,0.029411764705882353
47,39,6,0,0.0,0.0
50,42,2,0,0.08,0.09523809523809523
68,21,2,0,0.014705882352941176,0.047619047619047616
26,17,2,1,0.0,0.0
124,50,5,0,0.14516129032258066,0.36
46,13,1,0,0.06521739130434782,0.23076923076923078
124,29,3,0,0.0,0.0
34,12,2,0,0.0,0.0
48,39,2,1,0.0,0.0
41,17,2,0,0.0,0.0
52,24,2,0,0.07692307692307693,0.16666666666666666
33,25,2,0,0.0,0.0
97,17,3,0,0.18556701030927836,1.0588235294117647
115,24,2,1,0.02608695652173913,0.125
104,28,4,0,0.20192307692307693,0.75
126,61,6,0,0.2857142857142857,0.5901639344262295
45,23,4,0,0.0,0.0
45,19,2,0,0.0,0.0
72,20,2,1,0.013888888888888888,0.05
36,29,2,0,0.027777777777777776,0.034482758620689655
126,50,5,0,0.09523809523809523,0.24
76,60,8,0,0.02631578947368421,0.03333333333333333
88,32,3,1,0.14772727272727273,0.40625
70,17,1,0,0.11428571428571428,0.47058823529411764
54,22,3,0,0.0,0.0
58,15,1,0,0.017241379310344827,0.06666666666666667
46,35,4,0,0.0,0.0
58,29,4,1,0.017241379310344827,0.034482758620689655
44,28,2,0,0.0,0.0
78,16,2,0,0.07692307692307693,0.375
48,19,2,0,0.020833333333333332,0.05263157894736842
29,20,3,1,0.0,0.0
71,16,2,0,0.0,0.0
41,21,3,1,0.0,0.0
74,14,2,0,0.06756756756756757,0.35714285714285715
22,15,2,0,0.09090909090909091,0.13333333333333333
28,8,1,0,0.0,0.0
75,15,3,0,0.02666666666666667,0.13333333333333333
44,18,2,0,0.13636363636363635,0.3333333333333333
47,18,2,0,0.02127659574468085,0.05555555555555555
18,11,2,0,0.0,0.0
76,22,2,0,0.039473684210526314,0.13636363636363635
62,19,2,1,0.0,0.0
126,61,6,0,0.3253968253968254,0.6721311475409836
132,16,2,1,0.03787878787878788,0.3125
48,19,3,1,0.0,0.0
212,12,1,1,0.16037735849056603,2.8333333333333335
67,15,2,0,0.05970149253731343,0.26666666666666666
44,10,1,0,0.06818181818181818,0.3
55,16,2,0,0.0,0.0
126,50,5,0,0.11904761904761904,0.3
62,12,1,1,0.0,0.0
91,11,1,0,0.2967032967032967,2.4545454545454546
50,19,2,1,0.12,0.3157894736842105
